start,end,duration (mins)
Astor Pl,Lexington Ave - 63rd St,25.58
Astor Pl,Roosevelt Island - Main St,36.515
Astor Pl,49th St,19.98166666666667
Astor Pl,5th Ave - 59th St,22.966666666666665
Astor Pl,34th St - Penn Station,14.813333333333333
Astor Pl,Chambers St,17.101666666666667
Astor Pl,42nd St - Port Authority Bus Term,17.553333333333335
Astor Pl,Myrtle-Willoughby Aves,32.43
Astor Pl,Flushing Ave,31.978333333333335
Astor Pl,Hoyt - Schermerhorn Sts,40.276666666666664
Astor Pl,Jay St - MetroTech,38.22166666666667
Astor Pl,East Broadway,11.841666666666667
Astor Pl,Lower East Side - 2nd Ave,7.345
Astor Pl,Myrtle Ave,35.169999999999995
Astor Pl,4th Av - 9th St,47.38
Astor Pl,Smith - 9th Sts,44.925
Astor Pl,Court St,35.31166666666666
Astor Pl,3rd Ave,4.031666666666667
Astor Pl,Liberty Ave,59.608333333333334
Astor Pl,59th St,42.791666666666664
Astor Pl,45th St,46.684999999999995
Astor Pl,9th Ave,53.44833333333334
Astor Pl,53rd St,43.64833333333333
Astor Pl,25th St,52.983333333333334
Astor Pl,Carroll St,40.63166666666667
Astor Pl,Spring St,7.930000000000001
Astor Pl,190th St,75.09833333333333
Astor Pl,Prince St,4.778333333333333
Astor Pl,8th St - NYU,1.52
Astor Pl,Hoyt St,38.751666666666665
Astor Pl,183rd St,79.78666666666666
Astor Pl,World Trade Center,16.621666666666666
Astor Pl,Canal St - Holland Tunnel,13.285
Astor Pl,163rd St - Amsterdam Av,62.43833333333334
Astor Pl,City Hall,15.195
Astor Pl,South Ferry,71.69166666666666
Astor Pl,Bowling Green,22.87
Astor Pl,Wall St,18.64333333333333
Astor Pl,Whitehall St,20.005
Astor Pl,Rector St,20.46833333333333
Astor Pl,Fresh Pond Rd,49.61833333333333
Astor Pl,Middle Village - Metropolitan Ave,48.873333333333335
Astor Pl,Cortlandt St,18.77
Astor Pl,Broad St,23.256666666666668
Astor Pl,Broadway - Lafayette St,4.618333333333334
Astor Pl,Bowery,8.163333333333334
Astor Pl,Jackson Hts - Roosevelt Av,56.858333333333334
Astor Pl,14th St,8.028333333333332
Astor Pl,6th Ave,5.443333333333333
Astor Pl,Clark St,31.90666666666667
Astor Pl,Forest Ave,45.276666666666664
Astor Pl,110th St,43.001666666666665
Astor Pl,York St,33.44833333333334
Astor Pl,High St,37.29666666666667
Astor Pl,Lafayette Ave,36.12166666666667
Astor Pl,President St,45.961666666666666
Astor Pl,Woodlawn,94.55
Astor Pl,Bleecker St,4.2716666666666665
Astor Pl,Euclid Ave,66.23666666666666
Astor Pl,88th St,70.88000000000001
Astor Pl,Cortelyou Rd,59.64333333333333
Astor Pl,Parkchester,70.44666666666667
Astor Pl,Franklin St,12.443333333333333
Astor Pl,80th St,69.28166666666667
Astor Pl,5th Ave - Bryant Pk,16.853333333333335
Astor Pl,Coney Island - Stillwell Av,82.86
Astor Pl,34th St - Hudson Yards,26.38
Canal St,Astor Pl,10.641666666666667
Canal St,50th St,30.18166666666667
